"BrainKey","lsmpath","imagestems","Side","UniqueID","CloneNo","Genotype","Sex","CloneName"
"SAGE3","SAGE3-1.lsm","SAGE3-1","L",2384,1,"fru MARCM","F","SN-h"
"SAGE4","SAGE4-1.lsm","SAGE4-1","L",2386,1,"fru MARCM","F",NA
"SAGE6","SAGE6-1.lsm","SAGE6-1","L",2390,2,"fru MARCM","F","vPr-h"
"SAGE6","SAGE6-1.lsm","SAGE6-1","R",2389,1,"fru MARCM","F",NA
"SAGE7","SAGE7-1.lsm","SAGE7-1","L",2392,1,"fru MARCM","F","vPr-h"
"SAGE7","SAGE7-1.lsm","SAGE7-1","R",2393,2,"fru MARCM","F",NA
"SAGE7","SAGE7-1.lsm","SAGE7-1","R",2394,3,"fru MARCM","F",NA
"SAGE8","SAGE8-1.lsm","SAGE8-1","R",2395,1,"fru MARCM","F","vPr-c"
"SAGE9","SAGE9-1.lsm","SAGE9-1","R",2397,1,"fru MARCM","F","vMs-e"
"SAGF12","SAGF12-1.lsm","SAGF12-1","R",2396,1,"fru MARCM","F","SN-h"
"SAGF13","SAGF13-1.lsm","SAGF13-1","R",2398,1,"fru MARCM","F","vPr-e"
"SAGF16","SAGF16-1.lsm","SAGF16-1","R",2399,1,"fru MARCM","F","SN-g"
"SAGF9","SAGF9-1.lsm","SAGF9-1","L",2401,1,"fru MARCM","F",NA
"SAGH2","SAGH2-1.lsm","SAGH2-1","R",764,1,"fru MARCM","F",NA
"SAGI4","SAGI4-1.lsm","SAGI4-1","L",4010,6,"fru MARCM","F","SN-d"
"SAGI4","SAGI4-1.lsm","SAGI4-1","L",773,4,"fru MARCM","F","pMP-d"
"SAGI4","SAGI4-1.lsm","SAGI4-1","R",4011,7,"fru MARCM","F","SN-d"
"SAGI4","SAGI4-1.lsm","SAGI4-1","R",767,2,"fru MARCM","F","aIP-b"
"SAGI4","SAGI4-1.lsm","SAGI4-1","L",766,1,"fru MARCM","F","aDT-h"
"SAGI4","SAGI4-1.lsm","SAGI4-1","R",1787,5,"fru MARCM","F","pSP-a"
"SAGI4","SAGI4-1.lsm","SAGI4-1","R",772,3,"fru MARCM","F","pSP-a"
"SAGJ12","SAGJ12-1.lsm","SAGJ12-1","L",768,1,"fru MARCM","M","aSP-a"
"SAGJ12","SAGJ12-1.lsm","SAGJ12-1","R",4113,3,"fru MARCM","M","SN-a"
"SAGJ12","SAGJ12-1.lsm","SAGJ12-1","L",4112,2,"fru MARCM","M","SN-a"
"SAGJ13","SAGJ13-1.lsm","SAGJ13-1","R",758,2,"fru MARCM","M","pIP-f"
"SAGJ3","SAGJ3-1.lsm","SAGJ3-1","L",3944,2,"fru MARCM","M","SN-a"
"SAGJ3","SAGJ3-1.lsm","SAGJ3-1","L",774,1,"fru MARCM","M","aIP-d"
"SAGJ5","SAGJ5-1.lsm","SAGJ5-1","R",771,2,"fru MARCM","M","pIP-h"
"SAGJ5","SAGJ5-1.lsm","SAGJ5-1","L",770,1,"fru MARCM","M","aSP-a"
"SAGJ7","SAGJ7-1.lsm","SAGJ7-1","R",769,1,"fru MARCM","M",NA
"SAGK1","SAGK1-1.lsm","SAGK1-1","L",761,3,"fru MARCM","F","pMP-a"
"SAGK1","SAGK1-1.lsm","SAGK1-1","R",759,1,"fru MARCM","F","aSP-l"
"SAGK1","SAGK1-1.lsm","SAGK1-1","L",760,2,"fru MARCM","F","pSG-a"
"SAGK3","SAGK3-1.lsm","SAGK3-1","R",765,2,"fru MARCM","F",NA
"SAGK3","SAGK3-1.lsm","SAGK3-1","L",763,1,"fru MARCM","F","aDT-e"
"SAGL1","SAGL1-1.lsm","SAGL1-1","L",856,1,"fru MARCM","F","aSP-i"
"SAGL10","SAGL10-1.lsm","SAGL10-1","L",3006,3,"fru MARCM","F","MB"
"SAGL10","SAGL10-1.lsm","SAGL10-1","L",3005,2,"fru MARCM","F","pSP-f"
"SAGL10","SAGL10-1.lsm","SAGL10-1","R",860,1,"fru MARCM","F","aIP-e"
"SAGL12","SAGL12-1.lsm","SAGL12-1","L",862,1,"fru MARCM","F",NA
"SAGL12","SAGL12-1.lsm","SAGL12-1","R",863,2,"fru MARCM","F","pMP-a"
"SAGL12","SAGL12-1.lsm","SAGL12-1","R",864,3,"fru MARCM","F","pIP-h"
"SAGL2","SAGL2-1.lsm","SAGL2-1","R",4012,2,"fru MARCM","F","SN-a"
"SAGL2","SAGL2-1.lsm","SAGL2-1","L",867,1,"fru MARCM","F","aSP-a"
"SAGL3","SAGL3-1.lsm","SAGL3-1","L",3938,4,"fru MARCM","F","SN-d"
"SAGL3","SAGL3-1.lsm","SAGL3-1","L",872,2,"fru MARCM","F","pMP-e"
"SAGL3","SAGL3-1.lsm","SAGL3-1","R",874,3,"fru MARCM","F",NA
"SAGL3","SAGL3-1.lsm","SAGL3-1","L",871,1,"fru MARCM","F","pIP-c"
"SAGL4","SAGL4-1.lsm","SAGL4-1","R",3939,3,"fru MARCM","F","SN-d"
"SAGL4","SAGL4-1.lsm","SAGL4-1","R",885,1,"fru MARCM","F","pSP-b"
"SAGL4","SAGL4-1.lsm","SAGL4-1","L",886,2,"fru MARCM","F",NA
"SAGL5","SAGL5-1.lsm","SAGL5-1","R",1788,3,"fru MARCM","F","pSP-a"
"SAGL5","SAGL5-1.lsm","SAGL5-1","R",876,2,"fru MARCM","F","aSP-i"
"SAGL5","SAGL5-1.lsm","SAGL5-1","L",875,1,"fru MARCM","F","aDT-e"
"SAGL6","SAGL6-1.lsm","SAGL6-1","R",879,1,"fru MARCM","F",NA
"SAGL6","SAGL6-1.lsm","SAGL6-1","L",880,2,"fru MARCM","F",NA
"SAGL6","SAGL6-1.lsm","SAGL6-1","R",881,3,"fru MARCM","F",NA
"SAGL8","SAGL8-1.lsm","SAGL8-1","R",882,1,"fru MARCM","F","pIP-c"
"SAGL8","SAGL8-1.lsm","SAGL8-1","R",1789,4,"fru MARCM","F","MB"
"SAGL8","SAGL8-1.lsm","SAGL8-1","R",883,2,"fru MARCM","F","pSP-a"
"SAGL8","SAGL8-1.lsm","SAGL8-1","R",884,3,"fru MARCM","F",NA
"SAGM11","SAGM11-1.lsm","SAGM11-1","R",790,1,"fru MARCM","M","pIP-g"
"SAGM14","SAGM14-1.lsm","SAGM14-1","R",3966,3,"fru MARCM","M","SN-a"
"SAGM14","SAGM14-1.lsm","SAGM14-1","R",2339,2,"fru MARCM","M","aDT-d"
"SAGM14","SAGM14-1.lsm","SAGM14-1","R",4114,4,"fru MARCM","M","SN-c"
"SAGM14","SAGM14-1.lsm","SAGM14-1","R",791,1,"fru MARCM","M","aDT-e"
"SAGM15","SAGM15-1.lsm","SAGM15-1","L",793,2,"fru MARCM","M",NA
"SAGM15","SAGM15-1.lsm","SAGM15-1","R",4116,4,"fru MARCM","M","SN-a"
"SAGM15","SAGM15-1.lsm","SAGM15-1","L",4117,5,"fru MARCM","M","SN-d"
"SAGM15","SAGM15-1.lsm","SAGM15-1","R",792,1,"fru MARCM","M","aIP-e"
"SAGM15","SAGM15-1.lsm","SAGM15-1","R",4118,6,"fru MARCM","M","SN-d"
"SAGM15","SAGM15-1.lsm","SAGM15-1","L",4115,3,"fru MARCM","M","SN-a"
"SAGM18","SAGM18-1.lsm","SAGM18-1","R",3945,3,"fru MARCM","M","SN-a"
"SAGM18","SAGM18-1.lsm","SAGM18-1","L",1635,2,"fru MARCM","M","pSP-e"
"SAGM18","SAGM18-1.lsm","SAGM18-1","L",795,1,"fru MARCM","M","pIP-b"
"SAGM19","SAGM19-1.lsm","SAGM19-1","R",797,1,"fru MARCM","M","aDT-e"
"SAGM19","SAGM19-1.lsm","SAGM19-1","L",4119,3,"fru MARCM","M","SN-c"
"SAGM19","SAGM19-1.lsm","SAGM19-1","L",3034,2,"fru MARCM","M","MB"
"SAGM20","SAGM20-1.lsm","SAGM20-1","R",4120,2,"fru MARCM","M","SN-c"
"SAGM20","SAGM20-1.lsm","SAGM20-1","L",4121,3,"fru MARCM","M","SN-b"
"SAGM20","SAGM20-1.lsm","SAGM20-1","R",798,1,"fru MARCM","M","pIP-g"
"SAGM22","SAGM22-1.lsm","SAGM22-1","L",4122,3,"fru MARCM","M","MB"
"SAGM22","SAGM22-1.lsm","SAGM22-1","L",800,2,"fru MARCM","M",NA
"SAGM22","SAGM22-1.lsm","SAGM22-1","R",799,1,"fru MARCM","M","aSP-f"
"SAGM24","SAGM24-1.lsm","SAGM24-1","L",1645,2,"fru MARCM","M","MB"
"SAGM24","SAGM24-1.lsm","SAGM24-1","L",3946,3,"fru MARCM","M","SN-d"
"SAGM24","SAGM24-1.lsm","SAGM24-1","L",801,1,"fru MARCM","M","pIP-e"
"SAGM25","SAGM25-1.lsm","SAGM25-1","R",803,2,"fru MARCM","M",NA
"SAGM25","SAGM25-1.lsm","SAGM25-1","R",802,1,"fru MARCM","M","pSP-a"
"SAGM25","SAGM25-1.lsm","SAGM25-1","R",3035,3,"fru MARCM","M","MB"
"SAGM29","SAGM29-1.lsm","SAGM29-1","R",804,1,"fru MARCM","M","aIP-g"
"SAGM31","SAGM31-1.lsm","SAGM31-1","L",2402,1,"fru MARCM","M",NA
"SAGM34","SAGM34-1.lsm","SAGM34-1","L",2405,1,"fru MARCM","M",NA
"SAGM36","SAGM36-1.lsm","SAGM36-1","R",2403,1,"fru MARCM","M","SN-h"
"SAGM36","SAGM36-1.lsm","SAGM36-1","L",2404,1,"fru MARCM","M",NA
"SAGM38","SAGM38-1.lsm","SAGM38-1","R",2407,1,"fru MARCM","M","vPr-e"
"SAGM39","SAGM39-1.lsm","SAGM39-1","L",2409,3,"fru MARCM","M",NA
"SAGM39","SAGM39-1.lsm","SAGM39-1","L",805,1,"fru MARCM","M","aDT-e"
"SAGM39","SAGM39-1.lsm","SAGM39-1","R",3948,6,"fru MARCM","M","MB"
"SAGM39","SAGM39-1.lsm","SAGM39-1","R",3947,5,"fru MARCM","M","SN-a"
"SAGM39","SAGM39-1.lsm","SAGM39-1","R",2408,2,"fru MARCM","M","SN-h"
"SAGM39","SAGM39-1.lsm","SAGM39-1","R",4080,7,"fru MARCM","M","SN-b"
"SAGM39","SAGM39-1.lsm","SAGM39-1","R",3036,4,"fru MARCM","M","MB"
"SAGM40","SAGM40-1.lsm","SAGM40-1","R",806,1,"fru MARCM","M","pIP-f"
"SAGM40","SAGM40-1.lsm","SAGM40-1","R",2415,3,"fru MARCM","M","SN-f"
"SAGM41","SAGM41-1.lsm","SAGM41-1","L",2410,1,"fru MARCM","M","SN-g"
"SAGM6","SAGM6-1.lsm","SAGM6-1","R",4123,3,"fru MARCM","M","SN-a"
"SAGM6","SAGM6-1.lsm","SAGM6-1","R",1764,2,"fru MARCM","M","pIP-h"
"SAGM6","SAGM6-1.lsm","SAGM6-1","R",1715,1,"fru MARCM","M",NA
"SAGM8","SAGM8-1.lsm","SAGM8-1","L",1740,NA,"fru MARCM","M","pIP-e"
"SAGN1","SAGN1-1.lsm","SAGN1-1","R",2343,3,"fru MARCM","F",NA
"SAGN1","SAGN1-1.lsm","SAGN1-1","L",2341,1,"fru MARCM","F","aIP-g"
"SAGN1","SAGN1-1.lsm","SAGN1-1","R",2342,2,"fru MARCM","F","pIP-h"
"SAGN10","SAGN10-1.lsm","SAGN10-1","L",830,2,"fru MARCM","F",NA
"SAGN10","SAGN10-1.lsm","SAGN10-1","L",829,1,"fru MARCM","F","aIP-a"
"SAGN11","SAGN11-1.lsm","SAGN11-1","L",833,3,"fru MARCM","F",NA
"SAGN11","SAGN11-1.lsm","SAGN11-1","L",832,2,"fru MARCM","F","pSP-c"
"SAGN11","SAGN11-1.lsm","SAGN11-1","R",3940,4,"fru MARCM","F","SN-d"
"SAGN11","SAGN11-1.lsm","SAGN11-1","L",3941,5,"fru MARCM","F","SN-c"
"SAGN11","SAGN11-1.lsm","SAGN11-1","R",831,1,"fru MARCM","F",NA
"SAGN13","SAGN13-1.lsm","SAGN13-1","R",810,4,"fru MARCM","F","aSP-m"
"SAGN13","SAGN13-1.lsm","SAGN13-1","L",809,3,"fru MARCM","F","aSP-i"
"SAGN13","SAGN13-1.lsm","SAGN13-1","R",812,6,"fru MARCM","F",NA
"SAGN13","SAGN13-1.lsm","SAGN13-1","L",808,2,"fru MARCM","F","aIP-a"
"SAGN13","SAGN13-1.lsm","SAGN13-1","R",807,1,"fru MARCM","F","aDT-e"
"SAGN13","SAGN13-1.lsm","SAGN13-1","L",811,5,"fru MARCM","F",NA
"SAGN15","SAGN15-1.lsm","SAGN15-1","L",814,2,"fru MARCM","F",NA
"SAGN15","SAGN15-1.lsm","SAGN15-1","R",813,1,"fru MARCM","F","aIP-e"
"SAGN16","SAGN16-1.lsm","SAGN16-1","L",834,1,"fru MARCM","F","aIP-a"
"SAGN17","SAGN17-1.lsm","SAGN17-1","R",815,1,"fru MARCM","F","aDT-f"
"SAGN19","SAGN19-1.lsm","SAGN19-1","R",2345,3,"fru MARCM","F","pSP-f"
"SAGN19","SAGN19-1.lsm","SAGN19-1","L",816,1,"fru MARCM","F",NA
"SAGN19","SAGN19-1.lsm","SAGN19-1","R",2344,2,"fru MARCM","F",NA
"SAGN19","SAGN19-1.lsm","SAGN19-1","R",3942,4,"fru MARCM","F","SN-d"
"SAGN2","SAGN2-1.lsm","SAGN2-1","L",819,1,"fru MARCM","F","aSP-l"
"SAGN21","SAGN21-1.lsm","SAGN21-1","L",817,1,"fru MARCM","F","pIP-c"
"SAGN22","SAGN22-1.lsm","SAGN22-1","L",818,1,"fru MARCM","F","aIP-e"
"SAGN22","SAGN22-1.lsm","SAGN22-1","L",835,2,"fru MARCM","F",NA
"SAGN4","SAGN4-1.lsm","SAGN4-1","L",1600,2,"fru MARCM","F","aSP-a"
"SAGN4","SAGN4-1.lsm","SAGN4-1","R",3943,3,"fru MARCM","F","SN-d"
"SAGN4","SAGN4-1.lsm","SAGN4-1","R",1592,1,"fru MARCM","F","aSP-c"
"SAGN6","SAGN6-1.lsm","SAGN6-1","L",822,1,"fru MARCM","F","aSP-a"
"SAGN6","SAGN6-1.lsm","SAGN6-1","R",825,4,"fru MARCM","F","pSP-c"
"SAGN6","SAGN6-1.lsm","SAGN6-1","L",823,2,"fru MARCM","F",NA
"SAGN6","SAGN6-1.lsm","SAGN6-1","R",824,3,"fru MARCM","F","pMP-b"
"SAGN6","SAGN6-1.lsm","SAGN6-1","R",826,5,"fru MARCM","F",NA
"SAGN7","SAGN7-1.lsm","SAGN7-1","R",828,2,"fru MARCM","F","pSP-c"
"SAGN7","SAGN7-1.lsm","SAGN7-1","L",827,1,"fru MARCM","F","pSP-c"
"SAGO1","SAGO1-1.lsm","SAGO1-1","L",1646,NA,"fru MARCM","M","MB"
"SAGO1","SAGO1-1.lsm","SAGO1-1","R",1620,NA,"fru MARCM","M","pSP-b"
"SAGO1","SAGO1-1.lsm","SAGO1-1","R",1706,NA,"fru MARCM","M","pIP-c"
"SAGO11","SAGO11-1.lsm","SAGO11-1","L",4124,3,"fru MARCM","M","SN-d"
"SAGO11","SAGO11-1.lsm","SAGO11-1","R",1652,2,"fru MARCM","M","aDT-g"
"SAGO11","SAGO11-1.lsm","SAGO11-1","L",1631,1,"fru MARCM","M","aSP-g"
"SAGO12","SAGO12-1.lsm","SAGO12-1","L",2000,1,"fru MARCM","M","pSG-b"
"SAGO12","SAGO12-1.lsm","SAGO12-1","R",1771,2,"fru MARCM","M","pSP-c"
"SAGO13","SAGO13-1.lsm","SAGO13-1","R",1571,NA,"fru MARCM","M","aIP-d"
"SAGO14","SAGO14-1.lsm","SAGO14-1","L",4125,3,"fru MARCM","M","SN-a"
"SAGO14","SAGO14-1.lsm","SAGO14-1","R",1666,2,"fru MARCM","M","pMP-f"
"SAGO14","SAGO14-1.lsm","SAGO14-1","L",4126,4,"fru MARCM","M","SN-a"
"SAGO14","SAGO14-1.lsm","SAGO14-1","L",1551,1,"fru MARCM","M","aDT-e"
"SAGO16","SAGO16-1.lsm","SAGO16-1","R",1619,1,"fru MARCM","M","aSP-i"
"SAGO2","SAGO2-1.lsm","SAGO2-1","L",1522,2,"fru MARCM","M","pSP-f"
"SAGO2","SAGO2-1.lsm","SAGO2-1","R",1772,3,"fru MARCM","M",NA
"SAGO2","SAGO2-1.lsm","SAGO2-1","R",1513,1,"fru MARCM","M","pIP-b"
"SAGO5","SAGO5-1.lsm","SAGO5-1","R",1644,1,"fru MARCM","M","aDT-a"
"SAGO6","SAGO6-1.lsm","SAGO6-1","R",4127,2,"fru MARCM","M","SN-c"
"SAGO6","SAGO6-1.lsm","SAGO6-1","R",1500,1,"fru MARCM","M","pIP-d"
"SAGO7","SAGO7-1.lsm","SAGO7-1","L",1716,1,"fru MARCM","M",NA
"SAGO7","SAGO7-1.lsm","SAGO7-1","L",1742,2,"fru MARCM","M","pIP-"
"SAGP10","SAGP10-1.lsm","SAGP10-1","L",2411,1,"fru MARCM","F","vMt-d"
"SAGP11","SAGP11-1.lsm","SAGP11-1","L",1813,1,"fru MARCM","F","pSG-b"
"SAGP11","SAGP11-1.lsm","SAGP11-1","R",2413,3,"fru MARCM","F","SN-g"
"SAGP11","SAGP11-1.lsm","SAGP11-1","L",2412,2,"fru MARCM","F","vMs-j"
"SAGP11","SAGP11-1.lsm","SAGP11-1","L",2418,4,"fru MARCM","F","dMs-b"
"SAGP12","SAGP12-1.lsm","SAGP12-1","R",1755,3,"fru MARCM","F","pIP-h"
"SAGP12","SAGP12-1.lsm","SAGP12-1","R",4013,5,"fru MARCM","F","SN-c"
"SAGP12","SAGP12-1.lsm","SAGP12-1","R",1636,1,"fru MARCM","F","pSP-e"
"SAGP12","SAGP12-1.lsm","SAGP12-1","L",1717,2,"fru MARCM","F",NA
"SAGP12","SAGP12-1.lsm","SAGP12-1","L",3037,4,"fru MARCM","F","MB"
"SAGP15","SAGP15-1.lsm","SAGP15-1","L",1526,NA,"fru MARCM","F",NA
"SAGP17","SAGP17-1.lsm","SAGP17-1","L",1667,NA,"fru MARCM","F",NA
"SAGP17","SAGP17-1.lsm","SAGP17-1","L",1796,NA,"fru MARCM","F","pSG-a"
"SAGP18","SAGP18-1.lsm","SAGP18-1","L",1718,NA,"fru MARCM","F",NA
"SAGP19","SAGP19-1.lsm","SAGP19-1","L",1793,2,"fru MARCM","F",NA
"SAGP19","SAGP19-1.lsm","SAGP19-1","L",1563,1,"fru MARCM","F","aDT-c"
"SAGP20","SAGP20-1.lsm","SAGP20-1","R",1699,NA,"fru MARCM","F","pMP-a"
"SAGP20","SAGP20-1.lsm","SAGP20-1","L",2422,4,"fru MARCM","F",NA
"SAGP20","SAGP20-1.lsm","SAGP20-1","L",2420,3,"fru MARCM","F","vMt-d"
"SAGP21","SAGP21-1.lsm","SAGP21-1","L",1743,2,"fru MARCM","F","aDT-h"
"SAGP21","SAGP21-1.lsm","SAGP21-1","L",2425,3,"fru MARCM","F","vPr-d"
"SAGP21","SAGP21-1.lsm","SAGP21-1","L",1614,1,"fru MARCM","F","aSP-k"
"SAGP22","SAGP22-1.lsm","SAGP22-1","L",1637,1,"fru MARCM","F","pSP-e"
"SAGP23","SAGP23-1.lsm","SAGP23-1","R",1733,1,"fru MARCM","F","pMP-c"
"SAGP24","SAGP24-1.lsm","SAGP24-1","R",1719,2,"fru MARCM","F",NA
"SAGP24","SAGP24-1.lsm","SAGP24-1","L",1746,3,"fru MARCM","F",NA
"SAGP24","SAGP24-1.lsm","SAGP24-1","L",1621,1,"fru MARCM","F","pSP-b"
"SAGP24","SAGP24-1.lsm","SAGP24-1","R",4014,4,"fru MARCM","F","SN-e"
"SAGP25","SAGP25-1.lsm","SAGP25-1","L",1622,NA,"fru MARCM","F","pSP-b"
"SAGP25","SAGP25-1.lsm","SAGP25-1","R",1604,NA,"fru MARCM","F",NA
"SAGP25","SAGP25-1.lsm","SAGP25-1","L",1568,NA,"fru MARCM","F","aIP-i"
"SAGP28","SAGP28-1.lsm","SAGP28-1","L",2424,3,"fru MARCM","F",NA
"SAGP28","SAGP28-1.lsm","SAGP28-1","L",1539,NA,"fru MARCM","F","aIP-b"
"SAGP29","SAGP29-1.lsm","SAGP29-1","R",1655,2,"fru MARCM","F","aDT-g"
"SAGP29","SAGP29-1.lsm","SAGP29-1","R",1701,3,"fru MARCM","F","pMP-a"
"SAGP29","SAGP29-1.lsm","SAGP29-1","L",1552,1,"fru MARCM","F","aDT-e"
"SAGP3","SAGP3-1.lsm","SAGP3-1","R",1626,1,"fru MARCM","F","aSP-h"
"SAGP3","SAGP3-1.lsm","SAGP3-1","L",4015,2,"fru MARCM","F","SN-a"
"SAGP31","SAGP31-1.lsm","SAGP31-1","L",1734,1,"fru MARCM","F","pMP-b"
"SAGP32","SAGP32-1.lsm","SAGP32-1","L",1720,NA,"fru MARCM","F",NA
"SAGP32","SAGP32-1.lsm","SAGP32-1","L",1527,NA,"fru MARCM","F",NA
"SAGP33","SAGP33-1.lsm","SAGP33-1","L",1618,NA,"fru MARCM","F",NA
"SAGP33","SAGP33-1.lsm","SAGP33-1","L",1797,NA,"fru MARCM","F","pIP-i"
"SAGP34","SAGP34-1.lsm","SAGP34-1","R",1528,NA,"fru MARCM","F",NA
"SAGP35","SAGP35-1.lsm","SAGP35-1","R",1669,1,"fru MARCM","F","pIP-j"
"SAGP35","SAGP35-1.lsm","SAGP35-1","L",1735,2,"fru MARCM","F","pMP-b"
"SAGP35","SAGP35-1.lsm","SAGP35-1","L",1790,3,"fru MARCM","F","pSP-a"
"SAGP37","SAGP37-1.lsm","SAGP37-1","R",1721,NA,"fru MARCM","F",NA
"SAGP37","SAGP37-1.lsm","SAGP37-1","R",1670,NA,"fru MARCM","F","pMP-c"
"SAGP38","SAGP38-1.lsm","SAGP38-1","L",1791,1,"fru MARCM","F","pSP-a"
"SAGP38","SAGP38-1.lsm","SAGP38-1","L",3968,2,"fru MARCM","F","SN-c"
"SAGP39","SAGP39-1.lsm","SAGP39-1","L",2892,3,"fru MARCM","F",NA
"SAGP39","SAGP39-1.lsm","SAGP39-1","L",1722,NA,"fru MARCM","F",NA
"SAGP39","SAGP39-1.lsm","SAGP39-1","L",2427,2,"fru MARCM","F",NA
"SAGP40","SAGP40-1.lsm","SAGP40-1","R",1529,NA,"fru MARCM","F",NA
"SAGP42","SAGP42-1.lsm","SAGP42-1","L",2346,2,"fru MARCM","F","pSG-b"
"SAGP42","SAGP42-1.lsm","SAGP42-1","R",1540,1,"fru MARCM","F","aIP-b"
"SAGP43","SAGP43-1.lsm","SAGP43-1","L",1517,NA,"fru MARCM","F","aSP-m"
"SAGP45","SAGP45-1.lsm","SAGP45-1","L",1502,NA,"fru MARCM","F",NA
"SAGP46","SAGP46-1.lsm","SAGP46-1","L",1671,NA,"fru MARCM","F",NA
"SAGP49","SAGP49-1.lsm","SAGP49-1","L",1627,NA,"fru MARCM","F","aSP-h"
"SAGP49","SAGP49-1.lsm","SAGP49-1","L",1653,NA,"fru MARCM","F","aDT-g"
"SAGP5","SAGP5-1.lsm","SAGP5-1","L",1605,1,"fru MARCM","F","pSP-d"
"SAGP5","SAGP5-1.lsm","SAGP5-1","R",1759,3,"fru MARCM","F","pIP-j"
"SAGP5","SAGP5-1.lsm","SAGP5-1","R",1628,2,"fru MARCM","F","aSP-h"
"SAGP50","SAGP50-1.lsm","SAGP50-1","R",4016,3,"fru MARCM","F","SN-e"
"SAGP50","SAGP50-1.lsm","SAGP50-1","R",1723,2,"fru MARCM","F",NA
"SAGP50","SAGP50-1.lsm","SAGP50-1","R",1606,1,"fru MARCM","F","pSP-d"
"SAGP52","SAGP52-1.lsm","SAGP52-1","L",1773,1,"fru MARCM","F",NA
"SAGP53","SAGP53-1.lsm","SAGP53-1","R",1774,2,"fru MARCM","F",NA
"SAGP53","SAGP53-1.lsm","SAGP53-1","R",4017,3,"fru MARCM","F","aIP-f"
"SAGP53","SAGP53-1.lsm","SAGP53-1","R",1672,1,"fru MARCM","F","pIP-j"
"SAGP55","SAGP55-1.lsm","SAGP55-1","R",1553,1,"fru MARCM","F","aDT-e"
"SAGP55","SAGP55-1.lsm","SAGP55-1","R",2347,2,"fru MARCM","F",NA
"SAGP56","SAGP56-1.lsm","SAGP56-1","L",1724,2,"fru MARCM","F",NA
"SAGP56","SAGP56-1.lsm","SAGP56-1","R",2348,3,"fru MARCM","F","pMP-e"
"SAGP56","SAGP56-1.lsm","SAGP56-1","R",1523,1,"fru MARCM","F","pSP-f"
"SAGP57","SAGP57-1.lsm","SAGP57-1","R",1103,1,"fru MARCM","F","pSP-c"
"SAGP58","SAGP58-1.lsm","SAGP58-1","R",1530,1,"fru MARCM","F",NA
"SAGP58","SAGP58-1.lsm","SAGP58-1","L",1765,2,"fru MARCM","F",NA
"SAGP58","SAGP58-1.lsm","SAGP58-1","L",2349,3,"fru MARCM","F","pIP-j"
"SAGP59","SAGP59-1.lsm","SAGP59-1","L",1573,1,"fru MARCM","F","aIP-f"
"SAGP59","SAGP59-1.lsm","SAGP59-1","L",1766,2,"fru MARCM","F",NA
"SAGP59","SAGP59-1.lsm","SAGP59-1","L",4018,3,"fru MARCM","F","SN-e"
"SAGP6","SAGP6-1.lsm","SAGP6-1","L",1760,NA,"fru MARCM","F","pIP-j"
"SAGP60","SAGP60-1.lsm","SAGP60-1","L",1647,1,"fru MARCM","F","MB"
"SAGP60","SAGP60-1.lsm","SAGP60-1","L",1798,3,"fru MARCM","F",NA
"SAGP60","SAGP60-1.lsm","SAGP60-1","L",1707,2,"fru MARCM","F","pIP-c"
"SAGP63","SAGP63-1.lsm","SAGP63-1","R",1640,1,"fru MARCM","F","pSP-c"
"SAGP63","SAGP63-1.lsm","SAGP63-1","L",1744,2,"fru MARCM","F","pIP-"
"SAGP7","SAGP7-1.lsm","SAGP7-1","L",1673,NA,"fru MARCM","F",NA
"SAGP7","SAGP7-1.lsm","SAGP7-1","R",1752,NA,"fru MARCM","F","pIP-g"
"SAGP7","SAGP7-1.lsm","SAGP7-1","L",1564,NA,"fru MARCM","F","aDT-c"
"SAGQ1","SAGQ1-1.lsm","SAGQ1-1","L",1585,1,"fru MARCM","F","aSP-a"
"SAGQ2","SAGQ2-1.lsm","SAGQ2-1","R",1745,NA,"fru MARCM","F","pIP-"
"SAGQ2","SAGQ2-1.lsm","SAGQ2-1","R",1638,NA,"fru MARCM","F","pSP-e"
"SAGQ2","SAGQ2-1.lsm","SAGQ2-1","L",1524,NA,"fru MARCM","F","pSP-f"
"SAGQ4","SAGQ4-1.lsm","SAGQ4-1","R",1615,NA,"fru MARCM","F","aSP-k"
"SAGQ4","SAGQ4-1.lsm","SAGQ4-1","R",1741,NA,"fru MARCM","F","pIP-e"
"SAGQ4","SAGQ4-1.lsm","SAGQ4-1","L",1708,NA,"fru MARCM","F","pIP-c"
"SAGQ4","SAGQ4-1.lsm","SAGQ4-1","R",1674,NA,"fru MARCM","F",NA
"SAGQ6","SAGQ6-1.lsm","SAGQ6-1","R",1504,NA,"fru MARCM","F",NA
"SAGQ7","SAGQ7-1.lsm","SAGQ7-1","L",1799,NA,"fru MARCM","F",NA
"SAGQ7","SAGQ7-1.lsm","SAGQ7-1","R",1709,NA,"fru MARCM","F","pIP-c"
"SAGQ7","SAGQ7-1.lsm","SAGQ7-1","R",1565,NA,"fru MARCM","F","aDT-c"
"SAGQ7","SAGQ7-1.lsm","SAGQ7-1","L",1675,NA,"fru MARCM","F",NA
"SAGQ7","SAGQ7-1.lsm","SAGQ7-1","L",1534,NA,"fru MARCM","F","aIP-c"
"SAGR10","SAGR10-1.lsm","SAGR10-1","L",2350,3,"fru MARCM","F",NA
"SAGR10","SAGR10-1.lsm","SAGR10-1","R",1676,1,"fru MARCM","F","pMP-e"
"SAGR10","SAGR10-1.lsm","SAGR10-1","R",1710,2,"fru MARCM","F","pIP-c"
