Filename,Genotype,Sex,RegistrationFile,FullRegistrationPath,Quality,Sections,PixelSize,Step,Lens
"SAKQ17-1","fru Syt MARCM","M","SAKQ17-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKQ17-1_01_warp_m0g80c8e1e-1x26r4.list","5","190",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKQ18-1","fru Syt MARCM","M","SAKQ18-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKQ18-1_01_warp_m0g80c8e1e-1x26r4.list","3","200",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKQ20-1","fru Syt MARCM","M","SAKQ20-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKQ20-1_01_warp_m0g80c8e1e-1x26r4.list","5","193",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKQ21-1","fru Syt MARCM","M","SAKQ21-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKQ21-1_01_warp_m0g80c8e1e-1x26r4.list","2","184",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKQ24-1","fru Syt MARCM","M","SAKQ24-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKQ24-1_01_warp_m0g80c8e1e-1x26r4.list","5","194",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKQ25-1","fru Syt MARCM","M","SAKQ25-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKQ25-1_01_warp_m0g80c8e1e-1x26r4.list","3","191",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKQ9-1","fru Syt MARCM","M","SAKQ9-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKQ9-1_01_warp_m0g80c8e1e-1x26r4.list","4","196",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKQ1-1","fru Syt MARCM","M","SAKQ1-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKQ1-1_01_warp_m0g80c8e1e-1x26r4.list","3","200",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKQ2-1","fru Syt MARCM","M","SAKQ2-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKQ2-1_01_warp_m0g80c8e1e-1x26r4.list","5","192",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKQ3-1","fru Syt MARCM","M","SAKQ3-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKQ3-1_01_warp_m0g80c8e1e-1x26r4.list","3","200",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKQ4-1","fru Syt MARCM","M","SAKQ4-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKQ4-1_01_warp_m0g80c8e1e-1x26r4.list","5","198",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKQ6-1","fru Syt MARCM","M","SAKQ6-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKQ6-1_01_warp_m0g80c8e1e-1x26r4.list","5","194",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKQ7-1","fru Syt MARCM","M","SAKQ7-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKQ7-1_01_warp_m0g80c8e1e-1x26r4.list","5","200",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKR13-1","fru Syt MARCM","M","SAKR13-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKR13-1_01_warp_m0g80c8e1e-1x26r4.list","3","198",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKR14-1","fru Syt MARCM","M","SAKR14-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKR14-1_01_warp_m0g80c8e1e-1x26r4.list","3","191",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKR18-1","fru Syt MARCM","M","SAKR18-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKR18-1_01_warp_m0g80c8e1e-1x26r4.list","2","186",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKR19-1","fru Syt MARCM","M","SAKR19-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKR19-1_01_warp_m0g80c8e1e-1x26r4.list","2","193",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKR2-1","fru Syt MARCM","M","SAKR2-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKR2-1_01_warp_m0g80c8e1e-1x26r4.list","3","191",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKR20-1","fru Syt MARCM","M","SAKR20-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKR20-1_01_warp_m0g80c8e1e-1x26r4.list","2","199",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKR3-1","fru Syt MARCM","M","SAKR3-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKR3-1_01_warp_m0g80c8e1e-1x26r4.list","3","203",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKR4-1","fru Syt MARCM","M","SAKR4-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKR4-1_01_warp_m0g80c8e1e-1x26r4.list","3","198",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKR5-1","fru Syt MARCM","M","SAKR5-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKR5-1_01_warp_m0g80c8e1e-1x26r4.list","4","199",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKR6-1","fru Syt MARCM","M","SAKR6-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKR6-1_01_warp_m0g80c8e1e-1x26r4.list","5","187",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKR8-1","fru Syt MARCM","M","SAKR8-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKR8-1_01_warp_m0g80c8e1e-1x26r4.list","2","201",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKS1-1","fru Syt MARCM","M","SAKS1-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKS1-1_01_warp_m0g80c8e1e-1x26r4.list","2","179",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKS2-1","fru Syt MARCM","M","SAKS2-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKS2-1_01_warp_m0g80c8e1e-1x26r4.list","2","192",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKS6-1","fru Syt MARCM","M","SAKS6-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKS6-1_01_warp_m0g80c8e1e-1x26r4.list","2","194",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKT1-2","fru Syt MARCM","M","SAKT1-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKT1-2_01_warp_m0g80c8e1e-1x26r4.list","4","203",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKT13-1","fru Syt MARCM","M","SAKT13-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKT13-1_01_warp_m0g80c8e1e-1x26r4.list","2","206",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKT2-2","fru Syt MARCM","M","SAKT2-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKT2-2_01_warp_m0g80c8e1e-1x26r4.list","4","206",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKT4-1","fru Syt MARCM","M","SAKT4-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKT4-1_01_warp_m0g80c8e1e-1x26r4.list","5","195",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKT5-2","fru Syt MARCM","M","SAKT5-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKT5-2_01_warp_m0g80c8e1e-1x26r4.list","5","196",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKT6-1","fru Syt MARCM","M","SAKT6-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKT6-1_01_warp_m0g80c8e1e-1x26r4.list","2","197",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKT7-2","fru Syt MARCM","M","SAKT7-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKT7-2_01_warp_m0g80c8e1e-1x26r4.list","2","197",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKT8-2","fru Syt MARCM","M","SAKT8-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKT8-2_01_warp_m0g80c8e1e-1x26r4.list","5","200",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKT9-2","fru Syt MARCM","M","SAKT9-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKT9-2_01_warp_m0g80c8e1e-1x26r4.list","2","208",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKU1-1","fru Syt MARCM","M","SAKU1-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKU1-1_01_warp_m0g80c8e1e-1x26r4.list","3","195",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKU10-1","fru Syt MARCM","M","SAKU10-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKU10-1_01_warp_m0g80c8e1e-1x26r4.list","5","200",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKU12-1","fru Syt MARCM","M","SAKU12-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKU12-1_01_warp_m0g80c8e1e-1x26r4.list","3","180",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKU2-1","fru Syt MARCM","M","SAKU2-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKU2-1_01_warp_m0g80c8e1e-1x26r4.list","3","193",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKU3-1","fru Syt MARCM","M","SAKU3-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKU3-1_01_warp_m0g80c8e1e-1x26r4.list","5","193",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKU4-1","fru Syt MARCM","M","SAKU4-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKU4-1_01_warp_m0g80c8e1e-1x26r4.list","3","195",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKU5-1","fru Syt MARCM","M","SAKU5-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKU5-1_01_warp_m0g80c8e1e-1x26r4.list","5","192",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKU6-1","fru Syt MARCM","M","SAKU6-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKU6-1_01_warp_m0g80c8e1e-1x26r4.list","3","184",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKU7-1","fru Syt MARCM","M","SAKU7-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKU7-1_01_warp_m0g80c8e1e-1x26r4.list","2","194",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKU8-1","fru Syt MARCM","M","SAKU8-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKU8-1_01_warp_m0g80c8e1e-1x26r4.list","4","191",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKU9-1","fru Syt MARCM","M","SAKU9-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKU9-1_01_warp_m0g80c8e1e-1x26r4.list","4","195",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKV11-1","fru Syt MARCM","M","SAKV11-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKV11-1_01_warp_m0g80c8e1e-1x26r4.list","4","191",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKV18-1","fru Syt MARCM","M","SAKV18-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKV18-1_01_warp_m0g80c8e1e-1x26r4.list","1","201",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKV3-1","fru Syt MARCM","M","SAKV3-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKV3-1_01_warp_m0g80c8e1e-1x26r4.list","5","196",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKV4-1","fru Syt MARCM","M","SAKV4-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKV4-1_01_warp_m0g80c8e1e-1x26r4.list","5","192",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKV8-1","fru Syt MARCM","M","SAKV8-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKV8-1_01_warp_m0g80c8e1e-1x26r4.list","3","207",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKW1-1","fru Syt MARCM","M","SAKW1-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKW1-1_01_warp_m0g80c8e1e-1x26r4.list","4","168",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKW12-1","fru Syt MARCM","M","SAKW12-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKW12-1_01_warp_m0g80c8e1e-1x26r4.list","4","160",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKW13-1","fru Syt MARCM","M","SAKW13-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKW13-1_01_warp_m0g80c8e1e-1x26r4.list","5","161",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKW14-1","fru Syt MARCM","M","SAKW14-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKW14-1_01_warp_m0g80c8e1e-1x26r4.list","2","162",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKW15-1","fru Syt MARCM","M","SAKW15-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKW15-1_01_warp_m0g80c8e1e-1x26r4.list","2","166",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKW17-1","fru Syt MARCM","M","SAKW17-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKW17-1_01_warp_m0g80c8e1e-1x26r4.list","4","163",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKW2-1","fru Syt MARCM","M","SAKW2-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKW2-1_01_warp_m0g80c8e1e-1x26r4.list","3","163",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKW20-1","fru Syt MARCM","M","SAKW20-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKW20-1_01_warp_m0g80c8e1e-1x26r4.list","5","161",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKW21-1","fru Syt MARCM","M","SAKW21-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKW21-1_01_warp_m0g80c8e1e-1x26r4.list","5","161",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKW22-1","fru Syt MARCM","M","SAKW22-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKW22-1_01_warp_m0g80c8e1e-1x26r4.list","5","160",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKW23-1","fru Syt MARCM","M","SAKW23-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKW23-1_01_warp_m0g80c8e1e-1x26r4.list","1","161",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKW5-1","fru Syt MARCM","M","SAKW5-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKW5-1_01_warp_m0g80c8e1e-1x26r4.list","4","159",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKW6-1","fru Syt MARCM","M","SAKW6-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKW6-1_01_warp_m0g80c8e1e-1x26r4.list","4","160",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKW7-1","fru Syt MARCM","M","SAKW7-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKW7-1_01_warp_m0g80c8e1e-1x26r4.list","3","164",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAKW9-1","fru Syt MARCM","M","SAKW9-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAKW9-1_01_warp_m0g80c8e1e-1x26r4.list","3","161",".461258789424355","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGT1-1","fru MARCM","M","SAGT1-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGT1-1_01_warp_m0g80c8e1e-1x26r4.list","4","160",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGT10-1","fru MARCM","M","SAGT10-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGT10-1_01_warp_m0g80c8e1e-1x26r4.list","2","176",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGT11-1","fru MARCM","M","SAGT11-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGT11-1_01_warp_m0g80c8e1e-1x26r4.list","3","168",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGT3-1","fru MARCM","M","SAGT3-1rv","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGT3-1rv_01_warp_m0g80c8e1e-1x26r4.list","3","160",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGT5-1","fru MARCM","M","SAGT5-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGT5-1_01_warp_m0g80c8e1e-1x26r4.list","3","168",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGT7-1","fru MARCM","M","SAGT7-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGT7-1_01_warp_m0g80c8e1e-1x26r4.list","4","165",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAGT8-1","fru MARCM","M","SAGT8-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAGT8-1_01_warp_m0g80c8e1e-1x26r4.list","2","169",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAHW2-1","fru Syt MARCM","F","SAHW2-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAHW2-1_01_warp_m0g80c8e1e-1x26r4.list","3","211",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAIR1-1","fru Syt MARCM","F","SAIR1-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAIR1-1_01_warp_m0g80c8e1e-1x26r4.list","3","187",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAIR10-1","fru Syt MARCM","F","SAIR10-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAIR10-1_01_warp_m0g80c8e1e-1x26r4.list","4","169",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAIR2-1","fru Syt MARCM","F","SAIR2-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAIR2-1_01_warp_m0g80c8e1e-1x26r4.list","3","183",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAIR4-1","fru Syt MARCM","F","SAIR4-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAIR4-1_01_warp_m0g80c8e1e-1x26r4.list","4","176",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAIR6-1","fru Syt MARCM","F","SAIR6-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAIR6-1_01_warp_m0g80c8e1e-1x26r4.list","2","164",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAIR8-1","fru Syt MARCM","F","SAIR8-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAIR8-1_01_warp_m0g80c8e1e-1x26r4.list","2","186",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAIR9-1","fru Syt MARCM","F","SAIR9-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAIR9-1_01_warp_m0g80c8e1e-1x26r4.list","2","175",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAJH10-1","fru Syt MARCM","F","SAJH10-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAJH10-1_01_warp_m0g80c8e1e-1x26r4.list","2","172",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAJH12-1","fru Syt MARCM","F","SAJH12-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAJH12-1_01_warp_m0g80c8e1e-1x26r4.list","4","170",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAJH15-1","fru Syt MARCM","F","SAJH15-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAJH15-1_01_warp_m0g80c8e1e-1x26r4.list","3","161",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAJH17-1","fru Syt MARCM","F","SAJH17-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAJH17-1_01_warp_m0g80c8e1e-1x26r4.list","4","171",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAJH18-1","fru Syt MARCM","F","SAJH18-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAJH18-1_01_warp_m0g80c8e1e-1x26r4.list","3","169",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAJH19-2","fru Syt MARCM","F","SAJH19-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAJH19-2_01_warp_m0g80c8e1e-1x26r4.list","2","162",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAJH21-2","fru Syt MARCM","F","SAJH21-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAJH21-2_01_warp_m0g80c8e1e-1x26r4.list","3","163",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAJH23-2","fru Syt MARCM","F","SAJH23-2","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAJH23-2_01_warp_m0g80c8e1e-1x26r4.list","2","156",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAJH24-1","fru Syt MARCM","F","SAJH24-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAJH24-1_01_warp_m0g80c8e1e-1x26r4.list","2","162",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAJH25-1","fru Syt MARCM","F","SAJH25-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAJH25-1_01_warp_m0g80c8e1e-1x26r4.list","4","163",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
"SAJU1-1","fru Syt MARCM","F","SAJU1-1","/Volumes/JData/JPeople/Sebastian/fruitless/Registration/IS2Reg/Registration/warp/IS2_SAJU1-1_01_warp_m0g80c8e1e-1x26r4.list","2","171",".395364676649447","1","EC Plan-Neofluar 40x/1.30 Oil DIC M27"
